R_NADS1	1.000000 M_dnad_c + 1.000000 M_atp_c + 1.000000 M_nh4_c = 1.000000 M_h_c + 1.000000 M_ppi_c + 1.000000 M_amp_c + 1.000000 M_nad_c	0.000000	999999.000000	#1.000000 M_Deamino_NAD_C21H24N6O15P2 + 1.000000 M_ATP_C10H12N5O13P3 + 1.000000 M_Ammonium_H4N = 1.000000 M_H_H + 1.000000 M_Diphosphate_HO7P2 + 1.000000 M_AMP_C10H12N5O7P + 1.000000 M_Nicotinamide_adenine_dinucleotide_C21H26N7O14P2
R_BSORx	1.000000 M_h_c + 1.000000 M_nadh_c + 1.000000 M_btnso_c = 1.000000 M_nad_c + 1.000000 M_btn_c + 1.000000 M_h2o_c	0.000000	999999.000000	#1.000000 M_H_H + 1.000000 M_Nicotinamide_adenine_dinucleotide___reduced_C21H27N7O14P2 + 1.000000 M_d_biotin_d_sulfoxide_C10H15N2O4S = 1.000000 M_Nicotinamide_adenine_dinucleotide_C21H26N7O14P2 + 1.000000 M_Biotin_C10H15N2O3S + 1.000000 M_H2O_H2O
R_COBALT2t3pp	1.000000 M_cobalt2_c + 1.000000 M_h_p = 1.000000 M_h_c + 1.000000 M_cobalt2_p	0.000000	999999.000000	#1.000000 M_Co2_Co + 1.000000 M_H_H = 1.000000 M_H_H + 1.000000 M_Co2_Co
R_PPTtex	1.000000 M_ppt_e = 1.000000 M_ppt_p	-999999.000000	999999.000000	#1.000000 M_Phosphonate_HO3P = 1.000000 M_Phosphonate_HO3P
R_FA120ACPHi	1.000000 M_h2o_c + 1.000000 M_ddcaACP_c = 1.000000 M_ddca_c + 1.000000 M_ACP_c + 1.000000 M_h_c	0.000000	999999.000000	#1.000000 M_H2O_H2O + 1.000000 M_Dodecanoyl_ACP__n_C120ACP__C23H43N2O8PRS = 1.000000 M_Dodecanoate__n_C120__C12H23O2 + 1.000000 M_acyl_carrier_protein_C11H21N2O7PRS + 1.000000 M_H_H
R_BSORy	1.000000 M_nadph_c + 1.000000 M_h_c + 1.000000 M_btnso_c = 1.000000 M_h2o_c + 1.000000 M_nadp_c + 1.000000 M_btn_c	0.000000	999999.000000	#1.000000 M_Nicotinamide_adenine_dinucleotide_phosphate___reduced_C21H26N7O17P3 + 1.000000 M_H_H + 1.000000 M_d_biotin_d_sulfoxide_C10H15N2O4S = 1.000000 M_H2O_H2O + 1.000000 M_Nicotinamide_adenine_dinucleotide_phosphate_C21H25N7O17P3 + 1.000000 M_Biotin_C10H15N2O3S
R_UAGDP	1.000000 M_utp_c + 1.000000 M_h_c + 1.000000 M_acgam1p_c = 1.000000 M_uacgam_c + 1.000000 M_ppi_c	0.000000	999999.000000	#1.000000 M_UTP_C9H11N2O15P3 + 1.000000 M_H_H + 1.000000 M_N_Acetyl_D_glucosamine_1_phosphate_C8H14NO9P = 1.000000 M_UDP_N_acetyl_D_glucosamine_C17H25N3O17P2 + 1.000000 M_Diphosphate_HO7P2
R_LPLIPAL2ATE120	1.000000 M_pg120_c + 1.000000 M_2agpe120_c = 1.000000 M_apg120_c + 1.000000 M_g3pe_c	0.000000	999999.000000	#1.000000 M_Phosphatidylglycerol__didodecanoyl__n_C120__C30H58O10P1 + 1.000000 M_2_Acyl_sn_glycero_3_phosphoethanolamine__n_C120__C17H36NO7P1 = 1.000000 M_acyl_phosphatidylglycerol__n_C120__C42H80O11P + 1.000000 M_sn_Glycero_3_phosphoethanolamine_C5H14NO6P
R_AKGtex	1.000000 M_akg_e = 1.000000 M_akg_p	-999999.000000	999999.000000	#1.000000 M_2_Oxoglutarate_C5H4O5 = 1.000000 M_2_Oxoglutarate_C5H4O5
R_L_LACt2rpp	1.000000 M_h_p + 1.000000 M_lac_L_p = 1.000000 M_lac_L_c + 1.000000 M_h_c	-999999.000000	999999.000000	#1.000000 M_H_H + 1.000000 M_L_Lactate_C3H5O3 = 1.000000 M_L_Lactate_C3H5O3 + 1.000000 M_H_H
R_EAR40y	1.000000 M_nadph_c + 1.000000 M_h_c + 1.000000 M_but2eACP_c = 1.000000 M_butACP_c + 1.000000 M_nadp_c	0.000000	999999.000000	#1.000000 M_Nicotinamide_adenine_dinucleotide_phosphate___reduced_C21H26N7O17P3 + 1.000000 M_H_H + 1.000000 M_But_2_enoyl_acyl_carrier_protein_C15H25N2O8PRS = 1.000000 M_Butyryl_ACP__n_C40ACP__C15H27N2O8PRS + 1.000000 M_Nicotinamide_adenine_dinucleotide_phosphate_C21H25N7O17P3
R_PUNP4	1.000000 M_pi_c + 1.000000 M_dgsn_c = 1.000000 M_gua_c + 1.000000 M_2dr1p_c	-999999.000000	999999.000000	#1.000000 M_Phosphate_HO4P + 1.000000 M_Deoxyguanosine_C10H13N5O4 = 1.000000 M_Guanine_C5H5N5O + 1.000000 M_2_Deoxy_D_ribose_1_phosphate_C5H9O7P
R_EAR40x	1.000000 M_h_c + 1.000000 M_but2eACP_c + 1.000000 M_nadh_c = 1.000000 M_nad_c + 1.000000 M_butACP_c	0.000000	999999.000000	#1.000000 M_H_H + 1.000000 M_But_2_enoyl_acyl_carrier_protein_C15H25N2O8PRS + 1.000000 M_Nicotinamide_adenine_dinucleotide___reduced_C21H27N7O14P2 = 1.000000 M_Nicotinamide_adenine_dinucleotide_C21H26N7O14P2 + 1.000000 M_Butyryl_ACP__n_C40ACP__C15H27N2O8PRS
R_GPDDA1	1.000000 M_h2o_c + 1.000000 M_g3pc_c = 1.000000 M_glyc3p_c + 1.000000 M_h_c + 1.000000 M_chol_c	0.000000	0.000000	#1.000000 M_H2O_H2O + 1.000000 M_sn_Glycero_3_phosphocholine_C8H20NO6P = 1.000000 M_Glycerol_3_phosphate_C3H7O6P + 1.000000 M_H_H + 1.000000 M_Choline_C5H14NO
R_PUNP5	1.000000 M_ins_c + 1.000000 M_pi_c = 1.000000 M_r1p_c + 1.000000 M_hxan_c	-999999.000000	999999.000000	#1.000000 M_Inosine_C10H12N4O5 + 1.000000 M_Phosphate_HO4P = 1.000000 M_alpha_D_Ribose_1_phosphate_C5H9O8P + 1.000000 M_Hypoxanthine_C5H4N4O
R_GPDDA2	1.000000 M_g3pe_c + 1.000000 M_h2o_c = 1.000000 M_etha_c + 1.000000 M_glyc3p_c + 1.000000 M_h_c	0.000000	0.000000	#1.000000 M_sn_Glycero_3_phosphoethanolamine_C5H14NO6P + 1.000000 M_H2O_H2O = 1.000000 M_Ethanolamine_C2H8NO + 1.000000 M_Glycerol_3_phosphate_C3H7O6P + 1.000000 M_H_H
R_PUNP6	1.000000 M_din_c + 1.000000 M_pi_c = 1.000000 M_hxan_c + 1.000000 M_2dr1p_c	-999999.000000	999999.000000	#1.000000 M_Deoxyinosine_C10H12N4O4 + 1.000000 M_Phosphate_HO4P = 1.000000 M_Hypoxanthine_C5H4N4O + 1.000000 M_2_Deoxy_D_ribose_1_phosphate_C5H9O7P
R_PUNP7	1.000000 M_xtsn_c + 1.000000 M_pi_c = 1.000000 M_r1p_c + 1.000000 M_xan_c	-999999.000000	999999.000000	#1.000000 M_Xanthosine_C10H12N4O6 + 1.000000 M_Phosphate_HO4P = 1.000000 M_alpha_D_Ribose_1_phosphate_C5H9O8P + 1.000000 M_Xanthine_C5H4N4O2
R_EX_15dap_e_	1.000000 M_15dap_e = 1.000000 M_15dap_b_externalM	0.000000	999999.000000	#1.000000 M_1_5_Diaminopentane_C5H16N2 = 1.000000 M_1_5_Diaminopentane_C5H16N2
R_GPDDA5	1.000000 M_g3pi_c + 1.000000 M_h2o_c = 1.000000 M_inost_c + 1.000000 M_h_c + 1.000000 M_glyc3p_c	0.000000	0.000000	#1.000000 M_sn_Glycero_3_phospho_1_inositol_C9H18O11P + 1.000000 M_H2O_H2O = 1.000000 M_myo_Inositol_C6H12O6 + 1.000000 M_H_H + 1.000000 M_Glycerol_3_phosphate_C3H7O6P
R_UPPRT	1.000000 M_prpp_c + 1.000000 M_ura_c = 1.000000 M_ump_c + 1.000000 M_ppi_c	0.000000	999999.000000	#1.000000 M_5_Phospho_alpha_D_ribose_1_diphosphate_C5H8O14P3 + 1.000000 M_Uracil_C4H4N2O2 = 1.000000 M_UMP_C9H11N2O9P + 1.000000 M_Diphosphate_HO7P2
R_GPDDA3	1.000000 M_h2o_c + 1.000000 M_g3ps_c = 1.000000 M_ser_L_c + 1.000000 M_glyc3p_c + 1.000000 M_h_c	0.000000	0.000000	#1.000000 M_H2O_H2O + 1.000000 M_Glycerophosphoserine_C6H13NO8P = 1.000000 M_L_Serine_C3H7NO3 + 1.000000 M_Glycerol_3_phosphate_C3H7O6P + 1.000000 M_H_H
R_GPDDA4	1.000000 M_g3pg_c + 1.000000 M_h2o_c = 1.000000 M_glyc3p_c + 1.000000 M_glyc_c + 1.000000 M_h_c	0.000000	0.000000	#1.000000 M_Glycerophosphoglycerol_C6H14O8P + 1.000000 M_H2O_H2O = 1.000000 M_Glycerol_3_phosphate_C3H7O6P + 1.000000 M_Glycerol_C3H8O3 + 1.000000 M_H_H
R_HETZK	1.000000 M_atp_c + 1.000000 M_4mhetz_c = 1.000000 M_h_c + 1.000000 M_4mpetz_c + 1.000000 M_adp_c	0.000000	999999.000000	#1.000000 M_ATP_C10H12N5O13P3 + 1.000000 M_4_Methyl_5__2_hydroxyethyl__thiazole_C6H9NOS = 1.000000 M_H_H + 1.000000 M_4_Methyl_5__2_phosphoethyl__thiazole_C6H8NO4PS + 1.000000 M_ADP_C10H12N5O10P2
R_XANt2pp	1.000000 M_h_p + 1.000000 M_xan_p = 1.000000 M_xan_c + 1.000000 M_h_c	0.000000	999999.000000	#1.000000 M_H_H + 1.000000 M_Xanthine_C5H4N4O2 = 1.000000 M_Xanthine_C5H4N4O2 + 1.000000 M_H_H
R_TAUDO	1.000000 M_akg_c + 1.000000 M_o2_c + 1.000000 M_taur_c = 1.000000 M_so3_c + 1.000000 M_h_c + 1.000000 M_aacald_c + 1.000000 M_co2_c + 1.000000 M_succ_c	0.000000	999999.000000	#1.000000 M_2_Oxoglutarate_C5H4O5 + 1.000000 M_O2_O2 + 1.000000 M_Taurine_C2H7NO3S = 1.000000 M_Sulfite_O3S + 1.000000 M_H_H + 1.000000 M_Aminoacetaldehyde_C2H6NO + 1.000000 M_CO2_CO2 + 1.000000 M_Succinate_C4H4O4
R_23CAMPtex	1.000000 M_23camp_e = 1.000000 M_23camp_p	-999999.000000	999999.000000	#1.000000 M_2__3__Cyclic_AMP_C10H11N5O6P = 1.000000 M_2__3__Cyclic_AMP_C10H11N5O6P
R_CDAPPA160	1.000000 M_h2o_c + 1.000000 M_cdpdhdecg_c = 2.000000 M_h_c + 1.000000 M_cmp_c + 1.000000 M_pa160_c	0.000000	999999.000000	#1.000000 M_H2O_H2O + 1.000000 M_CDP_1_2_dihexadecanoylglycerol_C44H79N3O15P2 = 2.000000 M_H_H + 1.000000 M_CMP_C9H12N3O8P + 1.000000 M_1_2_dihexadecanoyl_sn_glycerol_3_phosphate_C35H67O8P1
R_FA140ACPHi	1.000000 M_h2o_c + 1.000000 M_myrsACP_c = 1.000000 M_ACP_c + 1.000000 M_ttdca_c + 1.000000 M_h_c	0.000000	999999.000000	#1.000000 M_H2O_H2O + 1.000000 M_Myristoyl_ACP__n_C140ACP__C25H47N2O8PRS = 1.000000 M_acyl_carrier_protein_C11H21N2O7PRS + 1.000000 M_tetradecanoate__n_C140__C14H27O2 + 1.000000 M_H_H
R_CU2tpp	1.000000 M_cu2_p = 1.000000 M_cu2_c	0.000000	999999.000000	#1.000000 M_Cu2_Cu = 1.000000 M_Cu2_Cu
R_GTHOXtex	1.000000 M_gthox_e = 1.000000 M_gthox_p	-999999.000000	999999.000000	#1.000000 M_Oxidized_glutathione_C20H30N6O12S2 = 1.000000 M_Oxidized_glutathione_C20H30N6O12S2
R_O2Stex	1.000000 M_o2s_e = 1.000000 M_o2s_p	-999999.000000	999999.000000	#1.000000 M_Superoxide_anion_O2 = 1.000000 M_Superoxide_anion_O2
R_CDAPPA161	1.000000 M_h2o_c + 1.000000 M_cdpdhdec9eg_c = 2.000000 M_h_c + 1.000000 M_cmp_c + 1.000000 M_pa161_c	0.000000	999999.000000	#1.000000 M_H2O_H2O + 1.000000 M_CDP_1_2_dihexadec_9_enoylglycerol_C44H75N3O15P2 = 2.000000 M_H_H + 1.000000 M_CMP_C9H12N3O8P + 1.000000 M_1_2_dihexadec_9_enoyl_sn_glycerol_3_phosphate_C35H63O8P1
R_EX_metsox_R_L_e_	1.000000 M_metsox_R_L_e = 1.000000 M_metsox_R_L_b_externalM	0.000000	999999.000000	#1.000000 M_L_methionine_R_sulfoxide_C5H11NO3S = 1.000000 M_L_methionine_R_sulfoxide_C5H11NO3S
R_INSTtex	1.000000 M_inost_e = 1.000000 M_inost_p	-999999.000000	999999.000000	#1.000000 M_myo_Inositol_C6H12O6 = 1.000000 M_myo_Inositol_C6H12O6
R_OPHHX	0.500000 M_o2_c + 1.000000 M_2oph_c = 1.000000 M_2ohph_c	0.000000	999999.000000	#0.500000 M_O2_O2 + 1.000000 M_2_Octaprenylphenol_C46H70O = 1.000000 M_2_Octaprenyl_6_hydroxyphenol_C46H70O2
R_SELCYSS	1.000000 M_selnp_c + 1.000000 M_sertrna_sec__c = 1.000000 M_sectrna_c + 1.000000 M_h_c + 1.000000 M_pi_c	0.000000	999999.000000	#1.000000 M_Selenophosphate_H2O3PSe + 1.000000 M_L_Seryl_tRNA_Sec__C3H6NO2R = 1.000000 M_L_Selenocysteinyl_tRNA_Sec__C3H6NOSeR + 1.000000 M_H_H + 1.000000 M_Phosphate_HO4P
R_MCITD	1.000000 M_2mcit_c = 1.000000 M_2mcacn_c + 1.000000 M_h2o_c	0.000000	999999.000000	#1.000000 M_2_Methylcitrate_C7H7O7 = 1.000000 M_cis_2_Methylaconitate_C7H5O6 + 1.000000 M_H2O_H2O
R_EX_uacgam_e_	1.000000 M_uacgam_e = 1.000000 M_uacgam_b_externalM	0.000000	999999.000000	#1.000000 M_UDP_N_acetyl_D_glucosamine_C17H25N3O17P2 = 1.000000 M_UDP_N_acetyl_D_glucosamine_C17H25N3O17P2
R_ALLK	1.000000 M_atp_c + 1.000000 M_all_D_c = 1.000000 M_adp_c + 1.000000 M_h_c + 1.000000 M_all6p_c	0.000000	999999.000000	#1.000000 M_ATP_C10H12N5O13P3 + 1.000000 M_D_Allose_C6H12O6 = 1.000000 M_ADP_C10H12N5O10P2 + 1.000000 M_H_H + 1.000000 M_D_Allose_6_phosphate_C6H11O9P
R_UDPGALM	1.000000 M_udpgal_c = 1.000000 M_udpgalfur_c	0.000000	999999.000000	#1.000000 M_UDPgalactose_C15H22N2O17P2 = 1.000000 M_UDP_D_galacto_1_4_furanose_C15H22N2O17P2
R_PPNDH	1.000000 M_pphn_c + 1.000000 M_h_c = 1.000000 M_co2_c + 1.000000 M_h2o_c + 1.000000 M_phpyr_c	0.000000	999999.000000	#1.000000 M_Prephenate_C10H8O6 + 1.000000 M_H_H = 1.000000 M_CO2_CO2 + 1.000000 M_H2O_H2O + 1.000000 M_Phenylpyruvate_C9H7O3
R_HXAND	1.000000 M_nad_c + 1.000000 M_h2o_c + 1.000000 M_hxan_c = 1.000000 M_h_c + 1.000000 M_xan_c + 1.000000 M_nadh_c	0.000000	999999.000000	#1.000000 M_Nicotinamide_adenine_dinucleotide_C21H26N7O14P2 + 1.000000 M_H2O_H2O + 1.000000 M_Hypoxanthine_C5H4N4O = 1.000000 M_H_H + 1.000000 M_Xanthine_C5H4N4O2 + 1.000000 M_Nicotinamide_adenine_dinucleotide___reduced_C21H27N7O14P2
R_SERTRS2	1.000000 M_ser_L_c + 1.000000 M_trnasecys_c + 1.000000 M_atp_c = 1.000000 M_sertrna_sec__c + 1.000000 M_amp_c + 1.000000 M_ppi_c	0.000000	999999.000000	#1.000000 M_L_Serine_C3H7NO3 + 1.000000 M_tRNA_SeCys__R + 1.000000 M_ATP_C10H12N5O13P3 = 1.000000 M_L_Seryl_tRNA_Sec__C3H6NO2R + 1.000000 M_AMP_C10H12N5O7P + 1.000000 M_Diphosphate_HO7P2
R_EX_hacolipa_e_	1.000000 M_hacolipa_e = 1.000000 M_hacolipa_b_externalM	0.000000	999999.000000	#1.000000 M_hepta_acylated_core_oligosaccharide_lipid_A__E_coli__C192H333N2O101P4 = 1.000000 M_hepta_acylated_core_oligosaccharide_lipid_A__E_coli__C192H333N2O101P4
R_LPLIPAL2ATE141	1.000000 M_pg141_c + 1.000000 M_2agpe141_c = 1.000000 M_apg141_c + 1.000000 M_g3pe_c	0.000000	999999.000000	#1.000000 M_Phosphatidylglycerol__ditetradec_7_enoyl__n_C141__C34H62O10P1 + 1.000000 M_2_Acyl_sn_glycero_3_phosphoethanolamine__n_C141__C19H38NO7P1 = 1.000000 M_acyl_phosphatidylglycerol__n_C141__C48H86O11P + 1.000000 M_sn_Glycero_3_phosphoethanolamine_C5H14NO6P
R_LPLIPAL2ATE140	1.000000 M_pg140_c + 1.000000 M_2agpe140_c = 1.000000 M_apg140_c + 1.000000 M_g3pe_c	0.000000	999999.000000	#1.000000 M_Phosphatidylglycerol__ditetradecanoyl__n_C140__C34H66O10P1 + 1.000000 M_2_Acyl_sn_glycero_3_phosphoethanolamine__n_C140__C19H40NO7P1 = 1.000000 M_acyl_phosphatidylglycerol__n_C140__C48H92O11P + 1.000000 M_sn_Glycero_3_phosphoethanolamine_C5H14NO6P
R_TYROXDApp	1.000000 M_o2_p + 1.000000 M_h2o_p + 1.000000 M_tym_p = 1.000000 M_4hoxpacd_p + 1.000000 M_h2o2_p + 1.000000 M_nh4_p	0.000000	999999.000000	#1.000000 M_O2_O2 + 1.000000 M_H2O_H2O + 1.000000 M_Tyramine_C8H12NO = 1.000000 M_4_Hydroxyphenylacetaldehyde_C8H8O2 + 1.000000 M_Hydrogen_peroxide_H2O2 + 1.000000 M_Ammonium_H4N
R_TDSK	1.000000 M_lipidAds_c + 1.000000 M_atp_c = 1.000000 M_lipidA_c + 1.000000 M_h_c + 1.000000 M_adp_c	0.000000	999999.000000	#1.000000 M_Lipid_A_Disaccharide_C68H127N2O20P + 1.000000 M_ATP_C10H12N5O13P3 = 1.000000 M_2_3_2_3__Tetrakis_beta_hydroxymyristoyl__D_glucosaminyl_1_6_beta_D_glucosamine_1_4__bisphosphate_C68H126N2O23P2 + 1.000000 M_H_H + 1.000000 M_ADP_C10H12N5O10P2
R_SUCBZL	1.000000 M_atp_c + 1.000000 M_sucbz_c + 1.000000 M_coa_c = 1.000000 M_sbzcoa_c + 1.000000 M_ppi_c + 1.000000 M_amp_c	0.000000	999999.000000	#1.000000 M_ATP_C10H12N5O13P3 + 1.000000 M_o_Succinylbenzoate_C11H8O5 + 1.000000 M_Coenzyme_A_C21H32N7O16P3S = 1.000000 M_O_Succinylbenzoyl_CoA_C32H39N7O20P3S + 1.000000 M_Diphosphate_HO7P2 + 1.000000 M_AMP_C10H12N5O7P
R_SUCBZS	1.000000 M_2shchc_c = 1.000000 M_sucbz_c + 1.000000 M_h2o_c	0.000000	999999.000000	#1.000000 M_2_Succinyl_6_hydroxy_2_4_cyclohexadiene_1_carboxylate_C11H10O6 = 1.000000 M_o_Succinylbenzoate_C11H8O5 + 1.000000 M_H2O_H2O
R_SARCOX	1.000000 M_o2_c + 1.000000 M_sarcs_c + 1.000000 M_h2o_c = 1.000000 M_fald_c + 1.000000 M_h2o2_c + 1.000000 M_gly_c	0.000000	999999.000000	#1.000000 M_O2_O2 + 1.000000 M_Sarcosine_C3H7NO2 + 1.000000 M_H2O_H2O = 1.000000 M_Formaldehyde_CH2O + 1.000000 M_Hydrogen_peroxide_H2O2 + 1.000000 M_Glycine_C2H5NO2
R_G1PPpp	1.000000 M_g1p_p + 1.000000 M_h2o_p = 1.000000 M_pi_p + 1.000000 M_glc_D_p	0.000000	999999.000000	#1.000000 M_D_Glucose_1_phosphate_C6H11O9P + 1.000000 M_H2O_H2O = 1.000000 M_Phosphate_HO4P + 1.000000 M_D_Glucose_C6H12O6
R_26DAHtex	1.000000 M_26dap_M_e = 1.000000 M_26dap_M_p	-999999.000000	999999.000000	#1.000000 M_meso_2_6_Diaminoheptanedioate_C7H14N2O4 = 1.000000 M_meso_2_6_Diaminoheptanedioate_C7H14N2O4
R_3NTD2pp	1.000000 M_3ump_p + 1.000000 M_h2o_p = 1.000000 M_uri_p + 1.000000 M_pi_p	0.000000	999999.000000	#1.000000 M_3__UMP_C9H11N2O9P + 1.000000 M_H2O_H2O = 1.000000 M_Uridine_C9H12N2O6 + 1.000000 M_Phosphate_HO4P
R_MLDCP1App	1.000000 M_h2o_p + 1.000000 M_murein5px4p_p = 1.000000 M_murein3px4p_p + 1.000000 M_alaala_p	0.000000	999999.000000	#1.000000 M_H2O_H2O + 1.000000 M_two_disacharide_linked_murein_units__pentapeptide_crosslinked_tetrapeptide__A2pm_D_ala___middle_of_chain__C77H117N15O40 = 1.000000 M_two_disacharide_linked_murein_units__tripeptide_crosslinked_tetrapeptide__A2pm_D_ala___middle_of_chain__C71H107N13O38 + 1.000000 M_D_Alanyl_D_alanine_C6H12N2O3
R_TMPK	1.000000 M_thmmp_c + 1.000000 M_atp_c = 1.000000 M_thmpp_c + 1.000000 M_adp_c	0.000000	999999.000000	#1.000000 M_Thiamin_monophosphate_C12H16N4O4PS + 1.000000 M_ATP_C10H12N5O13P3 = 1.000000 M_Thiamine_diphosphate_C12H16N4O7P2S + 1.000000 M_ADP_C10H12N5O10P2
R_NTD5pp	1.000000 M_dtmp_p + 1.000000 M_h2o_p = 1.000000 M_pi_p + 1.000000 M_thymd_p	0.000000	999999.000000	#1.000000 M_dTMP_C10H13N2O8P + 1.000000 M_H2O_H2O = 1.000000 M_Phosphate_HO4P + 1.000000 M_Thymidine_C10H14N2O5
R_PGCD	1.000000 M_3pg_c + 1.000000 M_nad_c = 1.000000 M_nadh_c + 1.000000 M_h_c + 1.000000 M_3php_c	0.000000	999999.000000	#1.000000 M_3_Phospho_D_glycerate_C3H4O7P + 1.000000 M_Nicotinamide_adenine_dinucleotide_C21H26N7O14P2 = 1.000000 M_Nicotinamide_adenine_dinucleotide___reduced_C21H27N7O14P2 + 1.000000 M_H_H + 1.000000 M_3_Phosphohydroxypyruvate_C3H2O7P
R_EX_thm_e_	1.000000 M_thm_e = 1.000000 M_thm_b_externalM	0.000000	999999.000000	#1.000000 M_Thiamin_C12H17N4OS = 1.000000 M_Thiamin_C12H17N4OS
R_ALLTAMH	1.000000 M_alltt_c + 2.000000 M_h2o_c + 2.000000 M_h_c = 2.000000 M_nh4_c + 1.000000 M_urdglyc_c + 1.000000 M_co2_c	0.000000	999999.000000	#1.000000 M_Allantoate_C4H7N4O4 + 2.000000 M_H2O_H2O + 2.000000 M_H_H = 2.000000 M_Ammonium_H4N + 1.000000 M_____Ureidoglycolate_C3H5N2O4 + 1.000000 M_CO2_CO2
R_ARGDCpp	1.000000 M_h_p + 1.000000 M_arg_L_p = 1.000000 M_agm_p + 1.000000 M_co2_p	0.000000	999999.000000	#1.000000 M_H_H + 1.000000 M_L_Arginine_C6H15N4O2 = 1.000000 M_Agmatine_C5H16N4 + 1.000000 M_CO2_CO2
R_DAGK140	1.000000 M_12dgr140_c + 1.000000 M_atp_c = 1.000000 M_pa140_c + 1.000000 M_h_c + 1.000000 M_adp_c	0.000000	999999.000000	#1.000000 M_1_2_Diacyl_sn_glycerol__ditetradecanoyl__n_C140__C31H60O5 + 1.000000 M_ATP_C10H12N5O13P3 = 1.000000 M_1_2_ditetradecanoyl_sn_glycerol_3_phosphate_C31H59O8P1 + 1.000000 M_H_H + 1.000000 M_ADP_C10H12N5O10P2
R_GLDBRAN2	1.000000 M_bglycogen_c = 1.000000 M_glycogen_c	0.000000	999999.000000	#1.000000 M_branching_glycogen_C6H10O5 = 1.000000 M_glycogen_C6H10O5
R_PGSA120	1.000000 M_glyc3p_c + 1.000000 M_cdpdddecg_c = 1.000000 M_pgp120_c + 1.000000 M_h_c + 1.000000 M_cmp_c	0.000000	999999.000000	#1.000000 M_Glycerol_3_phosphate_C3H7O6P + 1.000000 M_CDP_1_2_didodecanoylglycerol_C36H63N3O15P2 = 1.000000 M_Phosphatidylglycerophosphate__didodecanoyl__n_C120__C30H57O13P2 + 1.000000 M_H_H + 1.000000 M_CMP_C9H12N3O8P
R_MAN6Pt6_2pp	1.000000 M_man6p_p + 2.000000 M_pi_c = 1.000000 M_man6p_c + 2.000000 M_pi_p	0.000000	0.000000	#1.000000 M_D_Mannose_6_phosphate_C6H11O9P + 2.000000 M_Phosphate_HO4P = 1.000000 M_D_Mannose_6_phosphate_C6H11O9P + 2.000000 M_Phosphate_HO4P
R_EX_butso3_e_	1.000000 M_butso3_e = 1.000000 M_butso3_b_externalM	0.000000	999999.000000	#1.000000 M_butanesulfonate_C4H9O3S = 1.000000 M_butanesulfonate_C4H9O3S
R_TDSR2	1.000000 M_dsbgox_p + 1.000000 M_dsbdrd_c = 1.000000 M_dsbgrd_p + 1.000000 M_dsbdox_c	0.000000	999999.000000	#1.000000 M_periplasmic_disulfide_isomerasethiol_disulphide_oxidase__oxidized__X + 1.000000 M_fused_thioldisulfide_interchange_protein__reduced__XH2 = 1.000000 M_periplasmic_disulfide_isomerasethiol_disulphide_oxidase__reduced__XH2 + 1.000000 M_fused_thioldisulfide_interchange_protein__oxidized__X
R_TDSR1	1.000000 M_dsbcox_p + 1.000000 M_dsbdrd_c = 1.000000 M_dsbdox_c + 1.000000 M_dsbcrd_p	0.000000	999999.000000	#1.000000 M_protein_disulfide_isomerase_II__oxidized__X + 1.000000 M_fused_thioldisulfide_interchange_protein__reduced__XH2 = 1.000000 M_fused_thioldisulfide_interchange_protein__oxidized__X + 1.000000 M_protein_disulfide_isomerase_II__reduced__XH2
R_PPCK	1.000000 M_atp_c + 1.000000 M_oaa_c = 1.000000 M_adp_c + 1.000000 M_pep_c + 1.000000 M_co2_c	0.000000	999999.000000	#1.000000 M_ATP_C10H12N5O13P3 + 1.000000 M_Oxaloacetate_C4H2O5 = 1.000000 M_ADP_C10H12N5O10P2 + 1.000000 M_Phosphoenolpyruvate_C3H2O6P + 1.000000 M_CO2_CO2
R_F6PP	1.000000 M_f6p_c + 1.000000 M_h2o_c = 1.000000 M_fru_c + 1.000000 M_pi_c	0.000000	999999.000000	#1.000000 M_D_Fructose_6_phosphate_C6H11O9P + 1.000000 M_H2O_H2O = 1.000000 M_D_Fructose_C6H12O6 + 1.000000 M_Phosphate_HO4P
R_THRt2pp	1.000000 M_thr_L_c + 1.000000 M_h_p = 1.000000 M_thr_L_p + 1.000000 M_h_c	0.000000	999999.000000	#1.000000 M_L_Threonine_C4H9NO3 + 1.000000 M_H_H = 1.000000 M_L_Threonine_C4H9NO3 + 1.000000 M_H_H
R_4PCPpp	1.000000 M_LalaDgluMdapDala_p + 1.000000 M_h2o_p = 1.000000 M_LalaDgluMdap_p + 1.000000 M_ala_D_p	0.000000	999999.000000	#1.000000 M_L_alanine_D_glutamate_meso_2_6_diaminoheptanedioate_D_alanine_C18H30N5O9 + 1.000000 M_H2O_H2O = 1.000000 M_L_alanine_D_glutamate_meso_2_6_diaminoheptanedioate_C15H25N4O8 + 1.000000 M_D_Alanine_C3H7NO2
R_HDCOAI	1.000000 M_hdcoa_c = 1.000000 M_hdd2coa_c	0.000000	999999.000000	#1.000000 M_Hexadecenoyl_CoA__n_C161CoA__C37H60N7O17P3S = 1.000000 M_trans_Hexadec_2_enoyl_CoA_C37H60N7O17P3S
